"Daily BID rates @ +/- 0%"
"www.oanda.com/currency/historical-rates/"
""
""
"End Date","USD/SAR","USD/EUR","USD/CNY","USD/JPY","USD/GBP","","","","",""
"1991-09-14","3.7500",,,"134.07","0.5775",,,,,
"1991-09-13","3.7501",,,"134.18","0.5783",,,,,
"1991-09-12","3.7501",,,"134.18","0.5783",,,,,
"1991-09-11","3.7501",,,"134.36","0.5770",,,,,
"1991-09-10","3.7502",,,"134.75","0.5787",,,,,
"1991-09-09","3.7501",,,"134.70","0.5765",,,,,
"1991-09-08","3.7501",,,"135.10","0.5796",,,,,
"1991-09-07","3.7500",,,"135.30","0.5821",,,,,
"1991-09-06","3.7500",,,"135.60","0.5898",,,,,
"1991-09-05","3.7501",,,"135.95","0.5898",,,,,
"1991-09-04","3.7501",,,"135.35","0.5901",,,,,
"1991-09-03","3.7502",,,"135.73","0.5899",,,,,
"1991-09-02","3.7502",,,"136.37","0.5912",,,,,
"1991-09-01","3.7502",,,"136.77","0.5939",,,,,
"1991-08-31","3.7503",,,"136.78","0.5945",,,,,
"1991-08-30","3.7503",,,"136.88","0.5932",,,,,
"1991-08-29","3.7503",,,"136.88","0.5932",,,,,
"1991-08-28","3.7503",,,"136.65","0.5914",,,,,
"1991-08-27","3.7504",,,"137.05","0.5967",,,,,
"1991-08-26","3.7504",,,"137.03","0.5954",,,,,
"1991-08-25","3.7502",,,"136.95","0.5965",,,,,
"1991-08-24","3.7502",,,"136.89","0.5962",,,,,
"1991-08-23","3.7501",,,"136.65","0.5933",,,,,
"1991-08-22","3.7502",,,"136.65","0.5933",,,,,
"1991-08-21","3.7502",,,"136.63","0.5935",,,,,
"1991-08-20","3.7502",,,"137.15","0.6057",,,,,
"1991-08-19","3.7501",,,"137.40","0.6102",,,,,
"1991-08-18","3.7503",,,"138.10","0.6146",,,,,
"1991-08-17","3.7501",,,"137.22","0.6017",,,,,
"1991-08-16","3.7501",,,"137.30","0.5981",,,,,
"1991-08-15","3.7502",,,"137.00","0.5981",,,,,
"1991-08-14","3.7502",,,"136.55","0.5929",,,,,
"1991-08-13","3.7502",,,"136.50","0.5921",,,,,
"1991-08-12","3.7502",,,"136.40","0.5896",,,,,
"1991-08-11","3.7502",,,"136.45","0.5896",,,,,
"1991-08-10","3.7502",,,"136.48","0.5892",,,,,
"1991-08-09","3.7502",,,"136.25","0.5871",,,,,
"1991-08-08","3.7502",,,"136.25","0.5871",,,,,
"1991-08-07","3.7502",,,"135.65","0.5826",,,,,
"1991-08-06","3.7502",,,"135.90","0.5849",,,,,
"1991-08-05","3.7502",,,"136.36","0.5836",,,,,
"1991-08-04","3.7504",,,"137.10","0.5905",,,,,
"1991-08-03","3.7503",,,"137.15","0.5915",,,,,
"1991-08-02","3.7503",,,"137.05","0.5970",,,,,
"1991-08-01","3.7502",,,"137.05","0.5970",,,,,
"1991-07-31","3.7502",,,"137.23","0.5942",,,,,
"1991-07-30","3.7503",,,"137.65","0.5936",,,,,
"1991-07-29","3.7502",,,"137.75","0.5933",,,,,
"1991-07-28","3.7503",,,"138.05","0.5959",,,,,
"1991-07-27","3.7501",,,"138.19","0.5963",,,,,
"1991-07-26","3.7501",,,"138.31","0.5939",,,,,
"1991-07-25","3.7501",,,"138.31","0.5939",,,,,
"1991-07-24","3.7501",,,"137.65","0.5940",,,,,
"1991-07-23","3.7503",,,"137.00","0.5921",,,,,
"1991-07-22","3.7502",,,"137.35","0.5974",,,,,
"1991-07-21","3.7502",,,"136.75","0.5936",,,,,
"1991-07-20","3.7502",,,"136.50","0.5919",,,,,
"1991-07-19","3.7502",,,"137.03","0.5902",,,,,
"1991-07-18","3.7502",,,"137.03","0.5954",,,,,
"1991-07-17","3.7502",,,"136.80","0.6002",,,,,
"1991-07-16","3.7502",,,"137.07","0.6075",,,,,
"1991-07-15","3.7503",,,"136.90","0.6065",,,,,
"1991-07-14","3.7503",,,"136.98","0.6075",,,,,
"1991-07-13","3.7503",,,"136.71","0.6060",,,,,
"1991-07-12","3.7504",,,"136.25","0.6057",,,,,
"1991-07-11","3.7504",,,"138.68","0.6179",,,,,
"1991-07-10","3.7504",,,"138.59","0.6171",,,,,
"1991-07-09","3.7504",,,"138.64","0.6180",,,,,
"1991-07-08","3.7505",,,"138.63","0.6149",,,,,
"1991-07-07","3.7504",,,"138.62","0.6144",,,,,
"1991-07-06","3.7504",,,"138.40","0.6181",,,,,
"1991-07-05","3.7503",,,"139.05","0.6184",,,,,
"1991-07-04","3.7504",,,"139.05","0.6236",,,,,
"1991-07-03","3.7504",,,"139.37","0.6228",,,,,
"1991-07-02","3.7504",,,"139.20","0.6231",,,,,
"1991-07-01","3.7505",,,"138.49","0.6213",,,,,
"1991-06-30","3.7504",,,"137.88","0.6169",,,,,
"1991-06-29","3.7504",,,"138.43","0.6164",,,,,
"1991-06-28","3.7504",,,"137.98","0.6154",,,,,
"1991-06-27","3.7504",,,"137.98","0.6154",,,,,
"1991-06-26","3.7503",,,"138.30","0.6120",,,,,
"1991-06-25","3.7502",,,"138.37","0.6132",,,,,
"1991-06-24","3.7502",,,"138.65","0.6124",,,,,
"1991-06-23","3.7502",,,"139.42","0.6144",,,,,
"1991-06-22","3.7502",,,"139.44","0.6182",,,,,
"1991-06-21","3.7502",,,"138.50","0.6141",,,,,
"1991-06-20","3.7502",,,"138.85","0.6141",,,,,
"1991-06-19","3.7502",,,"139.00","0.6105",,,,,
"1991-06-18","3.7502",,,"140.73","0.6199",,,,,
"1991-06-17","3.7502",,,"141.02","0.6198",,,,,
"1991-06-16","3.7501",,,"140.93","0.6150",,,,,
"1991-06-15","3.7502",,,"140.78","0.6122",,,,,
"1991-06-14","3.7501",,,"141.05","0.6118",,,,,
"1991-06-13","3.7501",,,"141.05","0.6118",,,,,
"1991-06-12","3.7501",,,"141.65","0.6109",,,,,
"1991-06-11","3.7501",,,"141.43","0.6044",,,,,
"1991-06-10","3.7501",,,"141.31","0.6006",,,,,
"1991-06-09","3.7501",,,"141.15","0.5992",,,,,
"1991-06-08","3.7501",,,"140.35","0.5983",,,,,
"1991-06-07","3.7502",,,"140.30","0.5983",,,,,
"1991-06-06","3.7502",,,"139.45","0.5948",,,,,
"1991-06-05","3.7502",,,"139.25","0.5919",,,,,
"1991-06-04","3.7502",,,"139.20","0.5907",,,,,
"1991-06-03","3.7502",,,"138.88","0.5892",,,,,
"1991-06-02","3.7502",,,"138.67","0.5898",,,,,
"1991-06-01","3.7501",,,"138.35","0.5891",,,,,
"1991-05-31","3.7501",,,"138.35","0.5887",,,,,
"1991-05-30","3.7501",,,"137.95","0.5845",,,,,
"1991-05-29","3.7501",,,"137.70","0.5799",,,,,
"1991-05-28","3.7501",,,"137.55","0.5732",,,,,
"1991-05-27","3.7501",,,"138.05","0.5770",,,,,
"1991-05-26","3.7502",,,"138.28","0.5756",,,,,
"1991-05-25","3.7502",,,"138.33","0.5761",,,,,
"1991-05-24","3.7502",,,"138.28","0.5763",,,,,
"1991-05-23","3.7500",,,"137.90","0.5762",,,,,
"1991-05-22","3.7500",,,"137.92","0.5800",,,,,
"1991-05-21","3.7501",,,"137.43","0.5770",,,,,
"1991-05-20","3.7500",,,"137.97","0.5780",,,,,
"1991-05-19","3.7501",,,"138.55","0.5865",,,,,
"1991-05-18","3.7501",,,"138.55","0.5873",,,,,
"1991-05-17","3.7502",,,"138.40","0.5846",,,,,
"1991-05-16","3.7501",,,"137.70","0.5747",,,,,
"1991-05-15","3.7501",,,"137.27","0.5711",,,,,
"1991-05-14","3.7501",,,"137.83","0.5732",,,,,
"1991-05-13","3.7501",,,"138.90","0.5774",,,,,
"1991-05-12","3.7502",,,"139.18","0.5799",,,,,
"1991-05-11","3.7502",,,"139.15","0.5811",,,,,
"1991-05-10","3.7502",,,"138.65","0.5808",,,,,
"1991-05-09","3.7502",,,"138.60","0.5822",,,,,
"1991-05-08","3.7502",,,"138.53","0.5850",,,,,
"1991-05-07","3.7503",,,"138.08","0.5809",,,,,
"1991-05-06","3.7503",,,"138.37","0.5829",,,,,
"1991-05-05","3.7501",,,"138.25","0.5867",,,,,
"1991-05-04","3.7500",,,"138.00","0.5872",,,,,
"1991-05-03","3.7499",,,"138.79","0.5904",,,,,
"1991-05-02","3.7500",,,"137.92","0.5826",,,,,
"1991-05-01","3.7500",,,"137.95","0.5818",,,,,
"1991-04-30","3.7501",,,"136.55","0.5754",,,,,
"1991-04-29","3.7500",,,"137.15","0.5852",,,,,
"1991-04-28","3.7500",,,"138.36","0.5970",,,,,
"1991-04-27","3.7500",,,"138.38","0.5944",,,,,
"1991-04-26","3.7499",,,"137.80","0.5914",,,,,
"1991-04-25","3.7500",,,"137.80","0.5914",,,,,
"1991-04-24","3.7500",,,"137.90","0.5921",,,,,
"1991-04-23","3.7500",,,"137.47","0.5846",,,,,
"1991-04-22","3.7501",,,"138.50","0.5871",,,,,
"1991-04-21","3.7502",,,"138.80","0.5855",,,,,
"1991-04-20","3.7503",,,"138.70","0.5836",,,,,
"1991-04-19","3.7503",,,"138.32","0.5809",,,,,
"1991-04-18","3.7504",,,"137.93","0.5739",,,,,
"1991-04-17","3.7504",,,"136.33","0.5628",,,,,
"1991-04-16","3.7504",,,"135.00","0.5591",,,,,
"1991-04-15","3.7504",,,"134.70","0.5580",,,,,
"1991-04-14","3.7504",,,"135.00","0.5597",,,,,
"1991-04-13","3.7504",,,"135.90","0.5627",,,,,
"1991-04-12","3.7504",,,"135.80","0.5621",,,,,
"1991-04-11","3.7504",,,"135.80","0.5591",,,,,
"1991-04-10","3.7504",,,"136.48","0.5621",,,,,
"1991-04-09","3.7502",,,"135.13","0.5590",,,,,
"1991-04-08","3.7504",,,"136.80","0.5621",,,,,
"1991-04-07","3.7504",,,"136.75","0.5667",,,,,
"1991-04-06","3.7503",,,"136.85","0.5680",,,,,
"1991-04-05","3.7502",,,"136.10","0.5661",,,,,
"1991-04-04","3.7503",,,"136.10","0.5604",,,,,
"1991-04-03","3.7503",,,"137.30","0.5650",,,,,
"1991-04-02","3.7502",,,"137.65","0.5629",,,,,
"1991-04-01","3.7502",,,"138.93","0.5653",,,,,
"1991-03-31","3.7503",,,"140.15","0.5680",,,,,
"1991-03-30","3.7502",,,"140.60","0.5718",,,,,
"1991-03-29","3.7502",,,"140.50","0.5727",,,,,
"1991-03-28","3.7502",,,"140.50","0.5714",,,,,
"1991-03-27","3.7502",,,"140.17","0.5758",,,,,
"1991-03-26","3.7502",,,"138.47","0.5722",,,,,
"1991-03-25","3.7503",,,"138.80","0.5721",,,,,
"1991-03-24","3.7503",,,"138.08","0.5661",,,,,
"1991-03-23","3.7502",,,"137.82","0.5623",,,,,
"1991-03-22","3.7502",,,"136.92","0.5565",,,,,
"1991-03-21","3.7502",,,"136.92","0.5565",,,,,
"1991-03-20","3.7502",,,"137.70","0.5571",,,,,
"1991-03-19","3.7502",,,"138.34","0.5637",,,,,
"1991-03-18","3.7502",,,"137.95","0.5585",,,,,
"1991-03-17","3.7502",,,"137.90","0.5505",,,,,
"1991-03-16","3.7503",,,"137.83","0.5470",,,,,
"1991-03-15","3.7502",,,"137.85","0.5414",,,,,
"1991-03-14","3.7502",,,"136.40","0.5414",,,,,
"1991-03-13","3.7503",,,"135.70","0.5378",,,,,
"1991-03-12","3.7503",,,"136.40","0.5378",,,,,
"1991-03-11","3.7504",,,"136.25","0.5368",,,,,
"1991-03-10","3.7504",,,"137.83","0.5385",,,,,
"1991-03-09","3.7504",,,"137.13","0.5380",,,,,
"1991-03-08","3.7504",,,"136.70","0.5360",,,,,
"1991-03-07","3.7504",,,"136.10","0.5325",,,,,
"1991-03-06","3.7504",,,"135.60","0.5287",,,,,
"1991-03-05","3.7503",,,"136.34","0.5294",,,,,
"1991-03-04","3.7505",,,"135.05","0.5245",,,,,
"1991-03-03","3.7504",,,"135.28","0.5271",,,,,
"1991-03-02","3.7504",,,"134.70","0.5271",,,,,
"1991-03-01","3.7503",,,"134.10","0.5256",,,,,
"1991-02-28","3.7503",,,"134.10","0.5256",,,,,
"1991-02-27","3.7503",,,"132.15","0.5210",,,,,
"1991-02-26","3.7504",,,"132.62","0.5212",,,,,
"1991-02-25","3.7504",,,"133.08","0.5192",,,,,
"1991-02-24","3.7503",,,"132.33","0.5164",,,,,
"1991-02-23","3.7503",,,"132.60","0.5164",,,,,
"1991-02-22","3.7503",,,"131.03","0.5106",,,,,
"1991-02-21","3.7505",,,"131.03","0.5106",,,,,
"1991-02-20","3.7502",,,"131.30","0.5111",,,,,
"1991-02-19","3.7502",,,"131.33","0.5119",,,,,
"1991-02-18","3.7503",,,"130.81","0.5114",,,,,
"1991-02-17","3.7504",,,"130.10","0.5084",,,,,
"1991-02-16","3.7503",,,"130.30","0.5078",,,,,
"1991-02-15","3.7504",,,"129.78","0.5065",,,,,
"1991-02-14","3.7504",,,"129.78","0.5065",,,,,
"1991-02-13","3.7504",,,"129.58","0.5043",,,,,
"1991-02-12","3.7509",,,"128.82","0.5021",,,,,
"1991-02-11","3.7505",,,"128.13","0.5020",,,,,
"1991-02-10","3.7504",,,"127.55","0.5019",,,,,
"1991-02-09","3.7502",,,"127.66","0.5027",,,,,
"1991-02-08","3.7503",,,"128.23","0.5031",,,,,
"1991-02-07","3.7502",,,"128.23","0.5031",,,,,
"1991-02-06","3.7502",,,"128.43","0.5009",,,,,
"1991-02-05","3.7506",,,"128.95","0.5014",,,,,
"1991-02-04","3.7504",,,"130.20","0.5043",,,,,
"1991-02-03","3.7504",,,"131.20","0.5060",,,,,
"1991-02-02","3.7503",,,"131.05","0.5059",,,,,
"1991-02-01","3.7503",,,"131.50","0.5064",,,,,
"1991-01-31","3.7503",,,"131.35","0.5084",,,,,
"1991-01-30","3.7503",,,"131.28","0.5098",,,,,
"1991-01-29","3.7508",,,"131.62","0.5103",,,,,
"1991-01-28","3.7504",,,"131.40","0.5075",,,,,
"1991-01-27","3.7501",,,"132.25","0.5092",,,,,
"1991-01-26","3.7498",,,"132.65","0.5112",,,,,
"1991-01-25","3.7498",,,"132.50","0.5110",,,,,
"1991-01-24","3.7497",,,"132.22","0.5104",,,,,
"1991-01-23","3.7497",,,"131.75","0.5105",,,,,
"1991-01-22","3.7499",,,"132.48","0.5142",,,,,
"1991-01-21","3.7495",,,"131.60","0.5115",,,,,
"1991-01-20","3.7490",,,"132.45","0.5143",,,,,
"1991-01-19","3.7475",,,"132.20","0.5136",,,,,
"1991-01-18","3.7475",,,"132.45","0.5135",,,,,
"1991-01-17","3.7480",,,"133.55","0.5185",,,,,
"1991-01-16","3.7480",,,"133.95","0.5200",,,,,
"1991-01-15","3.7468",,,"136.55","0.5249",,,,,
"1991-01-14","3.7485",,,"135.55","0.5247",,,,,
"1991-01-13","3.7494",,,"135.40","0.5277",,,,,
"1991-01-12","3.7493",,,"134.90","0.5271",,,,,
"1991-01-11","3.7494",,,"133.91","0.5244",,,,,
"1991-01-10","3.7493",,,"134.37","0.5239",,,,,
"1991-01-09","3.7493",,,"135.20","0.5236",,,,,
"1991-01-08","3.7494",,,"136.63","0.5259",,,,,
"1991-01-07","3.7493",,,"136.37","0.5256",,,,,
"1991-01-06","3.7493",,,"136.27","0.5241",,,,,
"1991-01-05","3.7494",,,"135.85","0.5192",,,,,
"1991-01-04","3.7496",,,"134.65","0.5138",,,,,
"1991-01-03","3.7497",,,"133.35","0.5138",,,,,
"1991-01-02","3.7497",,,"133.20","0.5139",,,,,
"1991-01-01","3.7499",,,"134.82","0.5156",,,,,
"1990-12-31","3.7495",,,"135.03","0.5168",,,,,
"1990-12-30","3.7496",,,"135.05","0.5185",,,,,
"1990-12-29","3.7495",,,"134.50","0.5184",,,,,
"1990-12-28","3.7495",,,"134.80","0.5185",,,,,
"1990-12-27","3.7495",,,"135.75","0.5227",,,,,
"1990-12-26","3.7495",,,"136.60","0.5301",,,,,
"1990-12-25","3.7490",,,"136.20","0.5311",,,,,
"1990-12-24","3.7511",,,"136.00","0.5333",,,,,
"1990-12-23","3.7506",,,"135.75","0.5330",,,,,
"1990-12-22","3.7502",,,"135.80","0.5302",,,,,
"1990-12-21","3.7502",,,"135.51","0.5301",,,,,
"1990-12-20","3.7504",,,"135.60","0.5268",,,,,
"1990-12-19","3.7504",,,"134.45","0.5207",,,,,
"1990-12-18","3.7503",,,"133.65","0.5167",,,,,
"1990-12-17","3.7503",,,"132.95","0.5171",,,,,
"1990-12-16","3.7503",,,"133.10","0.5172",,,,,
"1990-12-15","3.7501",,,"133.30","0.5169",,,,,
"1990-12-14","3.7501",,,"132.90","0.5163",,,,,
"1990-12-13","3.7502",,,"132.07","0.5151",,,,,
"1990-12-12","3.7502",,,"131.35","0.5130",,,,,
"1990-12-11","3.7501",,,"131.75","0.5143",,,,,
"1990-12-10","3.7500",,,"131.80","0.5139",,,,,
"1990-12-09","3.7502",,,"130.68","0.5119",,,,,
"1990-12-08","3.7502",,,"130.60","0.5114",,,,,
"1990-12-07","3.7501",,,"130.85","0.5119",,,,,
"1990-12-06","3.7501",,,"131.80","0.5140",,,,,
"1990-12-05","3.7501",,,"133.76","0.5165",,,,,
"1990-12-04","3.7502",,,"133.54","0.5176",,,,,
"1990-12-03","3.7504",,,"133.85","0.5192",,,,,
"1990-12-02","3.7503",,,"133.33","0.5179",,,,,
"1990-12-01","3.7503",,,"132.03","0.5126",,,,,
"1990-11-30","3.7502",,,"133.15","0.5156",,,,,
"1990-11-29","3.7503",,,"133.15","0.5156",,,,,
"1990-11-28","3.7503",,,"130.48","0.5083",,,,,
"1990-11-27","3.7502",,,"128.90","0.5054",,,,,
"1990-11-26","3.7502",,,"128.65","0.5069",,,,,
"1990-11-25","3.7501",,,"128.45","0.5082",,,,,
"1990-11-24","3.7500",,,"127.36","0.5084",,,,,
"1990-11-23","3.7498",,,"127.10","0.5084",,,,,
"1990-11-22","3.7500",,,"127.18","0.5080",,,,,
"1990-11-21","3.7499",,,"127.00","0.5074",,,,,
"1990-11-20","3.7498",,,"127.53","0.5081",,,,,
"1990-11-19","3.7499",,,"128.83","0.5071",,,,,
"1990-11-18","3.7500",,,"128.83","0.5066",,,,,
"1990-11-17","3.7500",,,"128.95","0.5081",,,,,
"1990-11-16","3.7500",,,"129.70","0.5105",,,,,
"1990-11-15","3.7500",,,"129.70","0.5105",,,,,
"1990-11-14","3.7500",,,"129.18","0.5103",,,,,
"1990-11-13","3.7499",,,"129.38","0.5102",,,,,
"1990-11-12","3.7500",,,"128.92","0.5087",,,,,
"1990-11-11","3.7499",,,"128.62","0.5081",,,,,
"1990-11-10","3.7500",,,"129.20","0.5079",,,,,
"1990-11-09","3.7497",,,"130.40","0.5092",,,,,
"1990-11-08","3.7498",,,"130.40","0.5092",,,,,
"1990-11-07","3.7498",,,"129.47","0.5088",,,,,
"1990-11-06","3.7496",,,"127.75","0.5071",,,,,
"1990-11-05","3.7499",,,"127.23","0.5072",,,,,
"1990-11-04","3.7499",,,"127.20","0.5097",,,,,
"1990-11-03","3.7500",,,"127.33","0.5099",,,,,
"1990-11-02","3.7498",,,"127.67","0.5127",,,,,
"1990-11-01","3.7500",,,"128.90","0.5127",,,,,
"1990-10-31","3.7500",,,"130.60","0.5166",,,,,
"1990-10-30","3.7500",,,"129.45","0.5137",,,,,
"1990-10-29","3.7502",,,"129.18","0.5127",,,,,
"1990-10-28","3.7498",,,"127.82","0.5110",,,,,
"1990-10-27","3.7498",,,"127.50","0.5107",,,,,
"1990-10-26","3.7498",,,"128.28","0.5115",,,,,
"1990-10-25","3.7500",,,"128.28","0.5115",,,,,
"1990-10-24","3.7500",,,"127.00","0.5105",,,,,
"1990-10-23","3.7499",,,"128.20","0.5137",,,,,
"1990-10-22","3.7501",,,"127.25","0.5138",,,,,
"1990-10-21","3.7501",,,"126.13","0.5130",,,,,
"1990-10-20","3.7502",,,"125.40","0.5105",,,,,
"1990-10-19","3.7502",,,"125.25","0.5098",,,,,
"1990-10-18","3.7501",,,"125.25","0.5098",,,,,
"1990-10-17","3.7501",,,"124.60","0.5097",,,,,
"1990-10-16","3.7502",,,"125.60","0.5081",,,,,
"1990-10-15","3.7503",,,"127.95","0.5151",,,,,
"1990-10-14","3.7502",,,"128.05","0.5122",,,,,
"1990-10-13","3.7501",,,"128.70","0.5077",,,,,
"1990-10-12","3.7501",,,"129.05","0.5081",,,,,
"1990-10-11","3.7502",,,"129.12","0.5065",,,,,
"1990-10-10","3.7502",,,"129.75","0.5079",,,,,
"1990-10-09","3.7504",,,"130.40","0.5086",,,,,
"1990-10-08","3.7504",,,"130.05","0.5067",,,,,
"1990-10-07","3.7504",,,"130.52","0.5066",,,,,
"1990-10-06","3.7503",,,"131.80","0.5066",,,,,
"1990-10-05","3.7503",,,"133.25","0.5223",,,,,
"1990-10-04","3.7503",,,"133.25","0.5223",,,,,
"1990-10-03","3.7503",,,"135.45","0.5255",,,,,
"1990-10-02","3.7507",,,"136.45","0.5284",,,,,
"1990-10-01","3.7503",,,"136.80","0.5309",,,,,
"1990-09-30","3.7502",,,"137.20","0.5283",,,,,
"1990-09-29","3.7501",,,"137.78","0.5325",,,,,
"1990-09-28","3.7501",,,"138.00","0.5335",,,,,
"1990-09-27","3.7503",,,"138.00","0.5335",,,,,
"1990-09-26","3.7503",,,"137.90","0.5346",,,,,
"1990-09-25","3.7503",,,"137.00","0.5349",,,,,
"1990-09-24","3.7501",,,"136.73","0.5299",,,,,
"1990-09-23","3.7500",,,"136.10","0.5368",,,,,
"1990-09-22","3.7500",,,"136.25","0.5407",,,,,
"1990-09-21","3.7499",,,"137.20","0.5402",,,,,
"1990-09-20","3.7500",,,"137.20","0.5391",,,,,
"1990-09-19","3.7500",,,"136.84","0.5328",,,,,
"1990-09-18","3.7500",,,"138.00","0.5225",,,,,
"1990-09-17","3.7499",,,"137.55","0.5225",,,,,
"1990-09-16","3.7499",,,"136.87","0.5244",,,,,
"1990-09-15","3.7498",,,"136.14","0.5260",,,,,
"1990-09-14","3.7498",,,"136.65","0.5297",,,,,
"1990-09-13","3.7498",,,"136.50","0.5297",,,,,
"1990-09-12","3.7498",,,"137.68","0.5373",,,,,
"1990-09-11","3.7498",,,"138.17","0.5369",,,,,
"1990-09-10","3.7499",,,"139.90","0.5395",,,,,
"1990-09-09","3.7495",,,"139.35","0.5346",,,,,
"1990-09-08","3.7491",,,"139.60","0.5276",,,,,
"1990-09-07","3.7493",,,"140.38","0.5276",,,,,
"1990-09-06","3.7500",,,"140.38","0.5276",,,,,
"1990-09-05","3.7498",,,"141.41","0.5266",,,,,
"1990-09-04","3.7500",,,"142.05","0.5331",,,,,
"1990-09-03","3.7501",,,"143.83","0.5285",,,,,
"1990-09-02","3.7500",,,"143.50","0.5285",,,,,
"1990-09-01","3.7501",,,"143.45","0.5285",,,,,
"1990-08-31","3.7502",,,"144.15","0.5285",,,,,
"1990-08-30","3.7502",,,"144.15","0.5202",,,,,
"1990-08-29","3.7502",,,"144.20","0.5137",,,,,
"1990-08-28","3.7500",,,"143.73","0.5133",,,,,
"1990-08-27","3.7500",,,"143.25","0.5143",,,,,
"1990-08-26","3.7495",,,"144.70","0.5141",,,,,
"1990-08-25","3.7490",,,"145.35","0.5141",,,,,
"1990-08-24","3.7485",,,"146.45","0.5141",,,,,
"1990-08-23","3.7485",,,"146.05","0.5124",,,,,
"1990-08-22","3.7485",,,"146.05","0.5188",,,,,
"1990-08-21","3.7495",,,"146.52","0.5206",,,,,
"1990-08-20","3.7491",,,"146.60","0.5209",,,,,
"1990-08-19","3.7480",,,"146.80","0.5211",,,,,
"1990-08-18","3.7475",,,"147.73","0.5211",,,,,
"1990-08-17","3.7475",,,"147.64","0.5211",,,,,
"1990-08-16","3.7475",,,"147.64","0.5269",,,,,
"1990-08-15","3.7475",,,"147.72","0.5264",,,,,
"1990-08-14","3.7465",,,"147.68","0.5284",,,,,
"1990-08-13","3.7447",,,"149.75","0.5308",,,,,
"1990-08-12","3.7440",,,"150.23","0.5344",,,,,
"1990-08-11","3.7480",,,"149.85","0.5344",,,,,
"1990-08-10","3.7480",,,"149.82","0.5344",,,,,
"1990-08-09","3.7480",,,"149.82","0.5343",,,,,
"1990-08-08","3.7480",,,"149.60","0.5360",,,,,
"1990-08-07","3.7503",,,"150.15","0.5328",,,,,
"1990-08-06","3.7503",,,"150.60","0.5342",,,,,
"1990-08-05","3.7502",,,"149.80","0.5386",,,,,
"1990-08-04","3.7505",,,"149.95","0.5386",,,,,
"1990-08-03","3.7505",,,"149.53","0.5386",,,,,
"1990-08-02","3.7499",,,"149.53","0.5408",,,,,
"1990-08-01","3.7499",,,"148.82","0.5391",,,,,
"1990-07-31","3.7504",,,"146.43","0.5376",,,,,
"1990-07-30","3.7504",,,"147.18","0.5424",,,,,
"1990-07-29","3.7503",,,"148.50","0.5454",,,,,
"1990-07-28","3.7502",,,"148.85","0.5454",,,,,
"1990-07-27","3.7502",,,"150.52","0.5454",,,,,
"1990-07-26","3.7503",,,"150.52","0.5514",,,,,
"1990-07-25","3.7503",,,"150.20","0.5519",,,,,
"1990-07-24","3.7512",,,"149.06","0.5480",,,,,
"1990-07-23","3.7505",,,"148.57","0.5493",,,,,
"1990-07-22","3.7504",,,"148.42","0.5512",,,,,
"1990-07-21","3.7502",,,"148.52","0.5512",,,,,
"1990-07-20","3.7504",,,"148.55","0.5512",,,,,
"1990-07-19","3.7503",,,"148.75","0.5511",,,,,
"1990-07-18","3.7503",,,"147.65","0.5493",,,,,
"1990-07-17","3.7501",,,"147.25","0.5521",,,,,
"1990-07-16","3.7502",,,"147.98","0.5543",,,,,
"1990-07-15","3.7501",,,"148.15","0.5537",,,,,
"1990-07-14","3.7500",,,"148.00","0.5537",,,,,
"1990-07-13","3.7500",,,"147.95","0.5537",,,,,
"1990-07-12","3.7500",,,"147.35","0.5560",,,,,
"1990-07-11","3.7500",,,"148.73","0.5562",,,,,
"1990-07-10","3.7501",,,"148.25","0.5510",,,,,
"1990-07-09","3.7502",,,"149.25","0.5538",,,,,
"1990-07-08","3.7502",,,"150.87","0.5598",,,,,
"1990-07-07","3.7501",,,"151.65","0.5598",,,,,
"1990-07-06","3.7500",,,"151.50","0.5598",,,,,
"1990-07-05","3.7500",,,"150.93","0.5616",,,,,
"1990-07-04","3.7500",,,"150.70","0.5620",,,,,
"1990-07-03","3.7501",,,"149.80","0.5620",,,,,
"1990-07-02","3.7501",,,"151.63","0.5671",,,,,
"1990-07-01","3.7501",,,"151.12","0.5731",,,,,
"1990-06-30","3.7501",,,"151.88","0.5731",,,,,
"1990-06-29","3.7500",,,"152.54","0.5731",,,,,
"1990-06-28","3.7500",,,"152.54","0.5749",,,,,
"1990-06-27","3.7500",,,"153.70","0.5738",,,,,
"1990-06-26","3.7501",,,"154.25","0.5762",,,,,
"1990-06-25","3.7502",,,"155.08","0.5779",,,,,
"1990-06-24","3.7501",,,"155.51","0.5770",,,,,
"1990-06-23","3.7501",,,"155.32","0.5770",,,,,
"1990-06-22","3.7501",,,"154.80","0.5770",,,,,
"1990-06-21","3.7500",,,"154.80","0.5797",,,,,
"1990-06-20","3.7500",,,"154.62","0.5804",,,,,
"1990-06-19","3.7502",,,"153.95","0.5812",,,,,
"1990-06-18","3.7504",,,"153.68","0.5838",,,,,
"1990-06-17","3.7502",,,"153.90","0.5863",,,,,
"1990-06-16","3.7500",,,"153.67","0.5863",,,,,
"1990-06-15","3.7501",,,"153.65","0.5863",,,,,
"1990-06-14","3.7499",,,"154.42","0.5864",,,,,
"1990-06-13","3.7499",,,"153.75","0.5858",,,,,
"1990-06-12","3.7500",,,"154.55","0.5874",,,,,
"1990-06-11","3.7500",,,"154.38","0.5932",,,,,
"1990-06-10","3.7497",,,"154.25","0.5935",,,,,
"1990-06-09","3.7496",,,"153.37","0.5935",,,,,
