,Country Name,Country Code,Indicator Name,Indicator Code,Time Period,Value,Status,Unnamed: 7
9861269,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1972M5,5.723250187,,
9861467,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1964M8,5.028204843,,
9861567,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1968M9,16.20928021,,
9861568,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1988M6,68.25788904,,
9861609,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2005M11,99.27805644,,
9861746,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1963M1,40.90770547,,
9862267,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1997M9,67.33085242,,
9862384,Papua New Guinea,853,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1978M7,5.067594774,,
9862797,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1979M3,8.0129281,,
9864700,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1958M6,12.4855657,,
9866658,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1962M6,40.49862842,,
9867546,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2005M8,100.3235709,,
9869572,Switzerland,146,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1982M7,97.99691834,,
9870536,Belgium,124,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2009M7,92.41666667,,
9871459,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1985M1,67.67110861,,
9873205,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1982M8,123.403547,,
9876696,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1962M8,39.27139726,,
9876697,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1970M9,44.18032191,,
9877476,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1980M7,9.687761433,,
9878561,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1959M1,12.76173068,,
9878995,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1976M10,70.46848615,,
9878996,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1995M8,89.1186839,,
9880014,Panama,283,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1970M6,32.81035592,,
9880387,Sri Lanka,524,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1976M7,24.45193847,,
9880388,Sri Lanka,524,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2009M11,36.11457036,,
9881207,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2008M1,98.15195072,,
9882678,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1993M2,102.5607494,,
9882679,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2001M6,106.6990605,,
9884133,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1999M9,86.71409366,,
9886472,Switzerland,146,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1980M8,88.13559322,,
9887114,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1993M5,86.20996441,,
9887583,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1967M11,53.2553596,,
9887625,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1965M7,53.46379545,,
9889778,Jordan,439,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2009M3,114.8907104,,
9890167,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1989M11,80.20464634,,
9894449,France,132,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1991M12,122.2475473,,
9894450,France,132,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1993M7,119.8691904,,
9894690,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1976M3,75.86181103,,
9894691,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2001M8,107.1150412,,
9898590,France,132,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1999M8,104.8855416,,
9898922,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1987M5,56.10794592,,
9899513,Belgium-Luxembourg,126,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1997M2,106.2937063,,
9900043,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2008M1,102.8399599,,
9901528,Switzerland,146,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1979M8,82.58859784,,
9901594,Panama,283,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1963M10,33.61590283,,
9902441,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2009M12,96.60633484,,
9902737,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1970M2,3.316826796,,
9905661,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1983M10,12.47915032,,
9906554,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2005M6,96.42710472,,
9907792,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1964M12,2.110616383,,
9908685,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1991M5,95.37505613,,
9912270,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1987M4,88.87298343,,
9913137,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1980M7,53.98414311,,
9913138,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1999M9,91.96832579,,
9914760,Rwanda,714,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1979M8,180.6380393,,
9914853,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2004M11,92.81314168,,
9915868,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1978M2,47.30808629,,
9918609,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2008M5,93.42680412,,
9921260,Bangladesh,513,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1991M1,104.6653144,,
9921730,Jordan,439,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2011M1,106.8306011,,
9921849,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2009M1,100.6057669,,
9922850,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2009M10,94.11958763,,
9923889,Belgium,124,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1999M7,77,,
9925335,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2006M3,98.80903491,,
9925418,Belgium-Luxembourg,126,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1990M9,107.1080017,,
9927720,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2011M10,108.2626605,,
9928429,Rwanda,714,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1975M9,357.241043,,
9928739,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1981M5,44.99238689,,
9928740,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1988M2,68.19012483,,
9929868,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1991M10,84.37188477,,
9930577,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1996M3,106.3917526,,
9932768,Belgium,124,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2004M2,83.25,,
9933950,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1984M1,62.85838667,,
9934473,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2001M3,90.04524887,,
9938109,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1992M11,112.0274931,,
9938687,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1989M9,46.70551884,,
9938913,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2011M5,107.0135747,,
9940014,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2005M8,97.98767967,,
9940363,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2007M7,90.34037102,,
9948283,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1968M5,12.62024573,,
9948490,Zimbabwe,698,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1978M4,33.06087492,,
9954297,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1981M8,68.59672512,,
9955439,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1990M1,47.35121725,,
9957356,Panama,283,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1963M1,23.81285219,,
9960393,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1981M6,58.09163226,,
9961023,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1977M11,46.91385223,,
9961024,Denmark,128,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1984M7,84.06461411,,
9963334,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2001M9,92.27041434,,
9965791,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2004M8,95.31798554,,
9965948,Zimbabwe,698,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1979M12,44.88722217,,
9966063,"Korea, Republic of",542,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2011M10,108.0509715,,
9967107,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1981M6,65.17774639,,
9970341,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1971M6,17.35468973,,
9970342,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1979M2,39.63811134,,
9971099,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1959M10,4.812676101,,
9971144,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1987M1,49.81161638,,
9971287,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2005M9,101.9387984,,
9972116,Belgium,124,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2013M3,111.0833333,,
9972413,Rwanda,714,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1987M11,1.706405986,,
9973054,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1980M8,18.2122803,,
9973055,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1981M11,25.00878554,,
9973743,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1977M8,97.53376249,,
9974531,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1978M4,12.65150328,,
9976440,Paraguay,288,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1985M3,108.2751974,,
9979444,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2004M3,91.818388,,
9980243,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1981M3,41.09851034,,
9982449,Spain,184,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1990M12,73.54992476,,
9983476,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1985M7,43.14222016,,
9983777,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1997M2,69.08260682,,
9986690,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1961M10,70.84880493,,
9986691,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1997M9,95.76342241,,
9987602,Euro Area,163,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2002M4,91.44572286,,
9987784,Thailand,578,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1965M8,12.85955178,,
9988406,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1970M1,16.14718431,,
9988410,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1993M3,100.5525773,,
9988411,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1998M2,107.9752577,,
9988412,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2001M10,121.0391753,,
9988649,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2008M3,106.7784077,,
9988665,Switzerland,146,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1980M9,87.5192604,,
9988708,Euro Area,163,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2007M8,95.34767384,,
9988965,Euro Area,163,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2012M10,109.7548774,,
9989147,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1972M12,70.10770329,,
9989148,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1985M11,103.9045327,,
9989189,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1963M5,2.130159127,,
9989439,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1958M1,4.812676101,,
9990408,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1982M4,123.7376721,,
9990409,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1996M8,93.79076765,,
9991087,Paraguay,288,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1976M8,42.40558647,,
9994274,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1978M8,17.0739194,,
9994275,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2001M7,77.40980904,,
9995851,India,534,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1969M1,3.152627449,,
9996986,Rwanda,714,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1997M9,86.17633255,,
9999541,Belgium-Luxembourg,126,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1991M1,106.7725904,,
9999658,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1961M8,51.95852772,,
9999665,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1986M9,106.979884,,
10003719,Germany,134,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1960M9,51.59698727,,
10004104,Belgium,124,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2001M6,87.16666667,,
10004153,Greece,174,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1959M9,5.064790097,,
10005692,"China, P.R.: Hong Kong",532,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1995M10,100.5656109,,
10006236,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1974M1,23.88005307,,
10006255,Canada,156,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1982M9,65.74064248,,
10010000,Japan,158,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1992M5,98.14436671,,
10010142,Belgium,124,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2005M3,88.83333333,,
10010447,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1993M2,100.8494845,,
10010487,Ireland,178,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1975M2,33.84895675,,
10011084,Italy,136,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1974M12,10.81827384,,
10011425,France,132,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,2000M8,107.2638985,,
10013316,Netherlands,138,"Goods, Deflator/Unit Value of Exports, Index",TXG_D_FOB_IX,1979M4,74.06081953,,
